name,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
Yandar & Yostin,286986,295745,325343,363828,369579,352535,401220,414803,440134,408648,415371,413108,429508,425686,478617,432018,529528,588393,611282,664938,648403,571878,586067,528620,519629,533981,624131,972183,1159942,1022184,1073023,1073198,1124319,1075165,1021410,978896
Ivan Moravec,286982,355272,372049,391906,340547,291629,251211,249437,278912,314772,332006,338673,309209,324515,295820,284406,297440,267280,251428,248384,251447,296185,320058,327649,298862,386600,404563,385366,343094,280750,250637,365106,412324,587188,528145,500462
"Now, Now",286977,266999,242128,226460,279262,251261,233982,225357,221014,218628,222214,214846,362145,229744,230363,209394,211241,203353,202533,201416,195144,198628,269630,283974,394977,315407,370369,354214,376194,366150,372347,352538,382961,421328,422450,412018
Ashley McBryde,286965,317540,400400,409738,561471,437344,429934,420867,454411,684825,608522,542495,525405,662214,856861,821189,1671316,1937865,1569414,1768451,1551183,1381151,898646,1431487,1446686,1212572,910351,938786,1078771,1144637,1108102,1031326,929303,1289471,1243872,1648666
Ann Lee,286941,312631,313193,329958,327883,324868,365538,408781,516429,527831,442262,417783,404594,423201,450768,465106,504756,518877,558331,593850,610796,530350,509812,460430,433252,471512,521682,546082,570001,577673,594915,686149,739244,693972,570947,562471
The Fall,286928,283583,297238,303928,286429,279285,280364,300071,319793,322787,307119,301711,299049,298774,307617,311343,333456,351834,343201,329457,330620,333090,347971,342975,320920,318704,319413,330665,339097,338957,321254,304807,282313,270938,280636,283356
WhoMadeWho,286928,300783,307172,328552,428640,413539,544143,510973,535383,554579,568456,588448,572359,670685,664100,642944,650627,660292,765842,779121,736568,787828,822474,866980,768564,725288,744333,837498,857461,887179,883691,974070,1092125,1149798,1067883,1132229
Club des Belugas,286924,289626,291267,326025,311606,311080,320364,334425,350559,350329,364651,360055,336484,351429,352277,332157,347441,346227,378878,369341,367632,359291,358522,384207,353895,373229,373589,389557,380334,433446,451868,426742,417037,416304,423182,401320
Los Vasquez,286918,297684,323730,334342,335579,445511,428760,453293,507719,641471,538108,539056,575314,590331,618076,500981,431123,421830,405498,611486,628820,737220,645193,645441,655626,634351,629392,580385,563950,529751,497059,511936,521928,591926,510808,528916
Handsome Boy Modeling School,286901,216833,210138,208590,209081,236239,270855,252719,255370,257880,261556,267317,257508,272295,276852,302067,326435,344347,352365,351071,380471,387169,373600,384103,368242,392149,413275,432346,443151,442129,419418,396471,397682,389303,374532,358904
Freddie McGregor,286848,271162,278785,300351,313023,318173,349350,351710,352400,310883,292394,290188,319107,306978,318167,323581,356144,371631,383387,372940,351108,309915,294552,291383,333997,280346,324650,346552,363550,368447,402756,396432,373459,375235,348483,345712
Bobaflex,286822,326143,359121,380507,352332,321041,324920,321311,327253,329898,314120,298357,280966,294451,298519,289368,289316,299596,305033,300871,320264,323792,330275,313059,280699,279865,307204,317699,323141,327764,327883,315122,330436,319538,323427,316675
Claudia De Breij,286821,292120,246446,220761,214039,208309,218973,264687,260210,279316,309680,308171,401048,377830,323595,326195,373103,357498,311221,318570,298103,275941,291585,298147,410294,358678,343685,354333,326507,324565,270270,260436,278344,275556,296641,280630
John Martyn,286769,302188,302713,308247,306643,318030,330699,349001,374605,380185,415963,433756,429171,462777,458102,464771,527207,544294,565361,542501,548459,562674,549073,538588,676818,651285,636978,676433,631825,628622,638574,653765,636563,633046,644723,651506
Loving Caliber,286715,264001,271016,289046,294441,325480,316326,363116,397243,403335,439765,492557,549587,512688,542442,617304,656737,686800,722809,702564,752268,745232,774621,842355,977646,863818,898219,903728,906955,957487,977684,958156,1062588,1125128,1132853,1259853
Jadu Heart,286657,334568,423435,403928,394517,367584,354439,391515,477291,448794,445797,443727,408233,459429,525392,530438,522904,555899,532410,541807,575655,533777,519979,510605,458350,501507,550625,534534,538210,511870,502391,552218,890009,1032720,1084229,1159050
Kenny Allstar,286606,406499,436379,441555,447166,430208,409580,617508,609272,616590,571433,503144,488282,484076,463410,537952,417840,392729,455997,489834,508188,524656,653484,598852,701494,675147,671925,686186,659995,659906,679203,650987,635700,632390,686818,777656
Bodybangers,286549,287411,253017,245099,251938,250227,286035,282388,424585,419178,424563,372061,348801,396160,545757,560629,940480,899475,1004064,1009128,889591,814492,731253,765425,975117,934223,998208,1001257,1009024,1082681,983470,926918,1119436,1224232,1138954,1097183
Pretty Pink,286548,275369,264530,250868,296676,267914,220057,206215,270415,338019,317524,252959,217001,270373,360873,537652,504990,481440,527747,484788,447379,461038,444882,468821,474908,512980,532441,548898,594941,585290,594431,590555,584251,568915,580702,628678
Bombs Away,286527,325554,412047,539841,436939,361267,437607,289519,240835,224667,231720,251381,252079,254756,261684,268133,394248,351690,291972,284297,302683,322718,320987,273166,267908,268232,283510,317843,301168,306676,417015,353342,318348,343130,355875,325564
Spike Jones,286418,13424,10522,9976,9944,10330,10994,11172,11781,15980,34364,75829,232057,17036,13199,13385,13327,19198,12464,12273,13238,16344,32611,66961,197557,14517,12256,12179,12247,12385,12555,13887,15673,22270,49387,102688
Pulsedriver,286309,307630,324106,334188,362222,402291,410365,444037,482702,580595,688391,739620,735200,787640,796318,838777,897636,895649,926003,883182,893763,919426,875392,860091,967394,994495,1011101,1082018,1004210,1022974,1027904,1120847,1900914,1779096,1732992,1837804
La Maravillosa Orquesta del Alcohol,286306,301333,313835,337191,349066,404473,434974,463099,490018,514748,505898,513525,506518,538008,515410,508734,523891,519844,496721,483110,484823,464792,534993,527457,548926,488646,503674,503757,536184,528864,511245,512569,527973,534547,575828,629652
Django,286295,295391,313363,316375,284796,263160,278611,258100,272432,303983,312838,307775,320767,343989,347978,348191,325425,317095,311562,307967,301879,294703,264243,359839,332005,319200,322809,299161,290351,303022,281088,265512,303986,405019,467055,532380
Brooklyn Duo,286182,307502,343304,370902,379601,380900,355934,368098,412338,462443,480641,485474,432442,472584,511607,492087,478377,454047,422137,401609,434021,488134,504584,492545,458447,607726,619894,607137,615969,591939,552791,505306,549805,604939,621847,596098
Urban Zakapa,286082,282971,294694,317000,299673,804,346117,353806,375826,407778,420208,427874,752,361820,406245,440531,527108,581229,620668,551528,523800,523026,527094,519596,502459,518621,538685,485120,514935,499259,528899,536099,537062,537791,549301,503230
Trevor Jones,285763,320475,332560,343978,335588,342673,337315,348300,366745,391746,400625,410420,397604,428202,430128,438247,470769,462647,439460,454076,444025,446217,454031,456973,429790,468204,479412,472270,474624,468960,454430,439743,479010,520597,553647,566129
Gin Wigmore,285563,306005,508764,678928,512750,459528,452792,432536,414293,408039,417361,404892,414790,418051,408624,402491,382600,417845,415126,465398,721579,581476,585265,552909,515861,560969,517099,531875,507109,508846,503543,505628,500729,523144,561862,507391
The Faim,285556,316066,349718,347318,355875,269297,261061,295972,549397,785347,921320,939907,1050793,1087110,1127842,1102281,1022385,823554,730167,746399,766171,684790,664899,709172,694276,655132,570749,599767,587181,492707,481519,501141,490408,462854,449837,495587
Solee,285524,307509,339980,334819,333749,367460,377035,354752,336155,327729,329897,309576,317994,314446,269643,261941,304374,303213,350910,320205,321260,305049,312881,311153,295730,313959,320089,310843,326016,357095,345083,332705,317519,307693,339176,383113
Dirty Audio,285512,352662,279008,288626,273563,281170,271251,258868,279444,269933,247906,241239,208658,207301,244307,278531,276659,283279,247398,288419,234177,298063,343519,323968,269601,253993,238958,241155,245884,241001,315631,306962,251957,272882,296295,284213
EggPlantEgg,285512,302020,340014,347913,331189,324157,338102,382978,416316,493555,506848,464598,507366,507057,491423,469010,453870,468993,481581,437955,406735,472297,414971,549590,497235,483566,481801,517876,737222,717690,632709,587780,598554,628950,602425,594809
Dazzo,285507,281435,266415,255203,230774,232627,224126,213107,221620,220738,230294,221742,198000,170795,166951,144207,129442,153679,148267,147896,143475,158543,150077,146535,176029,166014,134559,118136,108677,88944,87922,88366,88119,84379,79911,78204
Bustamante,285396,346455,508359,549748,471418,461713,497076,496696,535703,543930,537984,523240,495476,512412,527163,503543,531492,538367,520469,519021,550072,502603,446615,426077,456734,441431,503512,548820,545029,544649,535792,542366,548650,511405,530993,535402
Jonny Diaz,285365,311822,327677,349506,321804,295216,281537,296506,331147,339903,350016,347391,315597,364470,378105,379134,376611,377654,389999,372215,389885,394031,422760,385238,410696,403798,387326,410369,403925,402993,350000,315776,343693,334027,316441,299720
La Garfield,285362,363699,358702,326895,315390,312169,328338,342563,353321,356470,353708,320455,323400,335755,375129,383471,353077,337480,352769,344397,335675,305144,293540,293468,296037,297962,333759,341842,350408,352599,356540,387032,350845,334359,325889,330592
Celtic Thunder,285325,130800,129285,161061,129211,130635,132699,140838,155072,161632,176492,90003,69723,26259,26615,56938,46645,44366,44685,43689,37556,32856,31475,34340,51601,35199,39461,127256,97026,116464,121824,121093,134037,141671,143466,229711
Brings,285226,337744,429659,480653,318141,324735,339945,351306,362126,360965,370359,444715,406189,530779,1104960,448566,407816,420872,416586,414567,410861,398729,409960,484961,423667,465793,1037276,479561,439318,465071,446403,442233,455067,446716,476401,608898
Moncho Chavea,285169,274252,301735,311100,282727,299768,304952,319517,380064,404677,429332,413928,420015,404715,447403,486041,439798,428537,423590,442328,433735,395430,503780,446618,454496,459184,469066,468098,476914,510006,701086,2058955,2206665,2201837,1846762,1485478
BLR,285040,353813,394908,350991,361990,385972,377172,374986,344797,340789,345112,340697,398054,545112,591095,590325,644388,597560,598239,617863,601721,530668,520894,598548,534739,537089,567336,580461,570569,565918,573828,555247,586765,604700,546454,536832
Kstylis,284991,307842,317158,337159,254029,263486,267448,264769,260587,260659,267704,257708,243970,268664,281262,253188,250222,275629,290863,291593,317975,291099,288363,262405,245009,250248,250044,258948,249078,266916,503058,625420,630343,628256,636291,567020
I AM THEY,284907,415013,422451,493349,555763,481807,518069,651785,727289,703246,687578,794410,918654,926773,836209,842884,843702,762842,757947,765231,910878,858522,911927,985249,959362,882095,834991,862592,940413,828736,789834,749730,799769,802190,786620,780241
David Gravell,284904,269504,192149,183839,178266,192554,186104,200715,217790,187438,193905,168501,190282,181047,157621,141597,146100,137901,127807,123070,133420,114823,115412,104022,96526,95307,96620,112897,101596,95311,111753,104852,99822,104924,100501,99275
Nyxen,284866,377078,443272,473084,432887,342919,353148,317388,323561,313641,297847,282980,293561,293497,271531,238832,221472,217255,204413,199440,195842,190783,179793,226908,193733,186541,169187,164969,159410,153833,150127,142739,157294,156864,153870,153028
Gummy,284779,297414,293313,299845,298438,300388,302648,328621,452535,550716,561124,592539,587514,602490,632251,650538,737554,760837,865775,845237,820367,794344,806970,759983,732151,735776,756321,714833,729173,776456,814643,802532,781199,716263,730227,703129
Itro,284730,289279,287910,293239,297772,307496,319851,319950,316241,316408,307367,304311,318421,333710,331370,338160,349037,347717,357315,354540,345991,328866,341806,316844,303140,314053,312032,319870,319476,315781,302910,302588,301433,298104,285174,286113
Tina Charles,284723,264189,281268,274443,282626,285635,332970,356199,352698,335755,336317,340299,348658,359359,368580,365032,410643,485297,483116,490581,489721,465452,476270,468692,451772,530901,771184,727761,759942,787705,853656,841288,898906,845555,823605,791939
BRKLYN,284617,283410,197103,191194,233179,345728,270207,266580,375931,402865,372321,301940,267102,313761,309942,413925,407107,387903,328822,321695,352890,333991,282363,306331,272476,324288,324776,315702,330907,327172,330212,306415,309200,306969,314604,312909
André Valadão,284614,268108,299983,320446,331841,338577,338316,370311,416892,437317,430327,428475,465923,446058,463982,627849,600132,559249,577095,577494,602570,593050,576828,549547,600634,544046,537526,583059,633175,584323,555171,515687,514232,494050,463673,478042
Ece Seçkin,284584,263146,187020,185858,188527,202921,366059,434719,424586,398056,373917,361378,1125979,984341,870897,680122,507624,479762,494836,636697,641550,563036,460676,323434,314451,298229,306258,471870,564010,512601,475283,432416,650061,659427,552050,429157
Yaz,284483,325111,332126,348259,368549,365335,401463,396916,398505,371406,350127,345194,319126,370477,381554,373708,384382,461343,459194,425337,409362,392720,376633,357885,325070,367157,395376,410473,411186,416266,265636,132358,131386,126921,124646,116869
Fake Blood,284478,290561,298018,306554,310009,313655,340479,337419,341225,349495,345656,356505,356380,352439,363877,343433,325867,334655,342524,360746,365493,369659,383866,380897,370453,381506,416634,434451,442359,473704,490975,477156,461050,438917,443485,438130
Joan Shelley,284422,278553,155448,128822,106787,99689,117884,134425,236486,268947,263378,272072,235300,302734,283495,295364,260595,243228,244630,194814,194774,217306,217309,202378,164285,204728,208846,189408,176542,165719,148313,142061,146670,153530,175867,175123
Max Cooper,284339,365462,419396,454008,440689,425967,532592,444100,515637,476252,497477,549664,467079,488200,469279,491129,510646,572987,546435,531159,486603,490401,503509,572962,520574,667521,655270,549349,513574,530129,493652,549551,554458,575733,666544,672025
Mafia Spartiate,284332,282582,275107,229862,183728,135890,138695,114416,103486,98694,96571,89705,83959,78622,76064,65931,62061,64387,63959,58298,55519,49152,49254,46406,45514,44104,44863,43008,45268,48664,45215,42957,41321,40704,41340,37328
Mike Marshall,284306,270557,243701,226117,214180,186061,172734,171610,137152,80798,83236,82632,82531,85512,87444,90245,104355,94365,82835,81475,84039,86937,87469,86776,82993,82080,82307,88106,84667,77506,69535,66347,71072,79623,77971,86651
